Symbol,EndDate,Quarter,NetIncome,StockholdersEquity,TotalAssets,NetSales,ROE,Percent_Growth
PRKR,2018-12-31,FY,-20869000,-25310000,6331000,135000,0.8245357566179375,7.1428609441737585
ADI,2019-05-04,Q2,722943000,11742258000,21776325000,3067703000,0.24627052139375577,-9.823371517922903
CDE,2019-03-31,Q1,-19201000,832335000,1731365000,154870000,-0.09227534586434549,-13.740456811203124
DHX,2019-03-31,Q1,1588000,148815000,275576000,37120000,0.042683869233612205,-3.265312676229035
GRPN,2019-03-31,Q1,-39008000,341075000,1506012000,578410000,-0.4574712306677417,-64.0449417433553
FMCC,2019-03-31,Q1,1407000000,4700000000,2092907000000,18986000000,1.1974468085106382,-43.29501614715013
LGL,2019-03-31,Q1,582000,27982000,32119000,6632000,0.08319634050461011,35.69277725980782
GLGI,2019-02-28,Q3,1293283,2097691,43565868,50163707,2.466107734647286,-17.241378778793283
MSFT,2019-03-31,Q3,8809000000,94864000000,263281000000,30571000000,0.3714370045538877,25.777181289277966
SMSI,2019-03-31,Q1,48000,26038000,33598000,8432000,0.0073738382364236885,39.73509327298028
EWBC,2019-03-31,Q1,164024000,4591930000,42091433000,463311000,0.1428802268327261,-43.772453225033495
TCBI,2019-03-31,Q1,82839000,2581942000,28383111000,325561000,0.12833595797271977,-59.862265383155446
TMIN,2017-10-31,Q1,-13589,204699,426180,0,-0.2655411115833492,0.0
B,2019-03-31,Q1,33992000,1224503000,2799675000,376692000,0.11103933595916057,-26.570507430044394
PAHC,2019-03-31,Q3,45911000,213719000,706420000,624112000,0.8592778367856859,-38.920707424549036
CMPR,2019-03-31,Q3,60285000,128937000,1921282000,2076362000,1.870215686730729,-28.30635428778607
ISDR,2019-03-31,Q1,205000,26002000,30115000,4179000,0.03153603568956234,-27.693530624933736
HELE,2019-02-28,FY,168545000,996637000,1649535000,1564151000,0.16911372947221506,58.18392237303771
SACH,2019-03-31,Q1,2056204,57090838,92319647,3347027,0.14406542780121742,-52.82167053823292
TRS,2019-03-31,Q1,19090000,640510000,1157080000,221290000,0.11921749855583831,-25.276514364401503
CPIX,2019-03-31,Q1,-40418,55431533,114617629,11902747,-0.0029166070510804744,-40.104168218870896
CMCT,2019-03-31,Q1,291623000,908844000,1186574000,9804000,1.283489795828547,-80.93227714417193
VIVE,2019-03-31,Q1,-10029000,-4586000,34852000,3012000,8.747492368076756,-99.21450552049575
RNGR,2019-03-31,Q1,3600000,104500000,323600000,88300000,0.13779904306220095,-51.43929630053131
DLOC,2019-03-31,Q1,2782851,-9879366,202351,132524,-1.1267326263648902,-99.67847025489691
APPF,2019-03-31,Q1,3725000,95055000,200582000,57091000,0.15675135447898586,33.60489097035491
WLK,2019-03-31,Q1,82000000,5632000000,12104000000,2025000000,0.05823863636363636,-44.31867015249497
BIO,2018-12-31,FY,365614000,4020331000,5611068000,2289415000,0.09094126826870723,59.17664830994883
AMBA,2019-04-30,Q1,-17311000,422438000,479251000,47188000,-0.1639151780853048,4.888269782824835
OLED,2019-03-31,Q1,31474000,716201000,968190000,87765000,0.17578305531547708,-15.344785904332326
PK,2019-03-31,Q1,97000000,5628000000,9394000000,659000000,0.0689410092395167,-72.28003716292378
TGNA,2019-03-31,Q1,73979000,1405251000,5323749000,516753000,0.21057875070005289,-6.378452448114472
CLSH,2019-02-28,Q3,-24187649,31493540,48827826,5529053,-3.07207751176908,-71.76470730543957
CWI,2019-03-31,Q1,-9786000,683472000,2308137000,152190000,-0.057272280356766625,-20.417347226177437
ILMN,2019-03-31,Q1,224000000,3985000000,7390000000,846000000,0.22484316185696362,-15.083325684032875
AVA,2019-03-31,Q1,115881000,1867310000,5889983000,396481000,0.24823087757255088,0.14691815148588716
APVO,2019-03-31,Q1,-12018000,39130000,80841000,7022000,-1.22852031689241,-69.35483939703812
PRIM,2019-03-31,Q1,2936000,610385000,1690766000,661558000,0.019240315538553536,-33.863419558638796
LODE,2019-03-31,Q1,-1800000,8278305,28155107,37598,-0.8697432626606534,-53.33333030579568
AMNB,2019-03-31,Q1,6003000,229473000,1868404000,18096000,0.1046397615405734,-33.11334150200346
LFER,2018-08-31,Q1,-1172930,762037,4014501,1354134,-6.156813907986095,-71.16909194266407
SASR,2019-03-31,Q1,30317000,1095848000,8327900000,88183000,0.11066133259357137,-30.241302615715572
ANY,2019-03-31,Q1,-1844000,-7182000,10546000,2130000,1.0270119743803954,-71.13924012794757
T,2019-03-31,Q1,4348000000,194951000000,548384000000,44827000000,0.08921216100456011,-6.6040727440349665
HIW,2019-03-31,Q1,8386000,2182684000,4726116000,172363000,0.01536823470552769,-25.49271946889739
PLUS,2019-03-31,FY,63192000,424253000,786198000,1372673000,0.14894885834631694,-36.25950176415566
HTBI,2019-03-31,Q3,19133000,407230000,3457737000,101404000,0.18793310905385163,-39.52568912206624
FRHC,2019-03-31,FY,7147000,117597000,350911000,74285000,0.0607753599156441,62.727265732347625
PBIO,2019-03-31,Q1,-2055173,-6772742,2510543,510240,1.2137908102803856,-39.94413013445743
SAIC,2019-05-03,Q1,56000000,1462000000,4607000000,1615000000,0.15321477428180574,5.518537995596674
ROYL,2018-12-31,FY,-23504327,1486754,21759388,3283041,-15.809156726667625,-15.384612739438744
ATRX,2019-03-31,Q1,-2558152,382271,3269047,2881,-26.767942114363894,-87.17948749298958
BFNH,2019-03-31,Q1,-12852,34195,40970,5850,-1.5033776867963153,-50.31446510230594
VNCE,2019-05-04,Q1,-6976000,66662000,299409000,55122000,-0.41858930125108756,-61.72487535449258
BLCM,2019-03-31,Q1,-24528000,50860000,108168000,516000,-1.9290601651592607,-86.25360266268062
PCTL,2019-03-31,Q1,-920323,1689586,4714403,195957,-2.178813034672399,-68.84615261173808
PROV,2019-03-31,Q3,3630000,121209000,1119395000,33573000,0.1197930846719303,-28.664989545135317
FMBM,2019-03-31,Q1,1286000,91975000,780037000,9532000,0.05592824136993748,-46.26865671641791
DSGT,2018-12-31,FY,-9825404,-13370783,352713,1281024,0.7348413327775942,-76.2500006519258
ASGN,2019-03-31,Q1,34900000.0,1227300000.0,2814600000.0,923700000.0,0.1137456204676933,-47.71739538637255
AEYE,2019-03-31,Q1,-2141426,4224826,8081473,1985678,-2.027469060264257,-55.9340652661139
YCBD,2019-03-31,Q2,-34039136,-14689943,94835227,6922381,9.268691103838865,-80.98501059002831
CENT,2019-03-30,Q2,44361000,998749000,2046140000,1135700000,0.17766626049187534,0.2678879700879717
SCWX,2019-05-03,Q1,-8270000,680745000,1039000000,132842000,-0.04859382000602281,-40.623321717741106
BIG,2019-05-04,Q1,15540000,648331000,3045645000,1295796000,0.09587695174224277,-37.3173260724008
VERB,2019-03-31,Q1,-3008000,-7084000,824000,9000,1.6984754376058724,-84.81532063861896
AMKR,2019-03-31,Q1,-22668000,1807011000,4847186000,894964000,-0.05017789045003047,-11.858613277146658
TVPT,2019-03-31,Q1,22392000,-142224000,3053384000,656539000,-0.6297671279109011,0.12714849552264143
ALE,2019-03-31,Q1,70500000.0,2198700000.0,5218800000.0,357200000.0,0.12825760676763542,-24.309459134484257
NAVB,2019-03-31,Q1,-2429061,-573674,4959760,136032,16.936873555364198,-71.63143033922562
SNPW,2018-12-31,FY,-1775481,-2693076,294173,584650,0.659276232828186,-74.52830235361415
TWIN,2019-03-29,Q3,11569000,186086000,344824000,230216000,0.24868071751770687,-49.84984640974546
PBI,2019-03-31,Q1,-2659000,86356000,5806265000,868402000,-0.12316457455185512,-67.09220041877799
MDT,2019-04-26,FY,4650000000,50091000000,89694000000,30557000000,0.09283104749356172,13.680600785788346
SAH,2019-03-31,Q1,42221000,852286000,4139090000,2389138000,0.19815414074618146,-7.880798039700387
DBA,2019-03-31,Q1,-13241667,454996926,459744473,2802761,-0.11641104581880186,-14.930767036607312
CFFN,2019-03-31,Q2,48937000,1355983000,9534551000,164458000,0.1443587419606293,-16.53076041565779
SPWR,2019-03-31,Q1,-104565000,-286412000,2307731000,348225000,1.4603438403418851,-19.202372478781506
ATRX,2018-12-31,FY,-16754957,2926719,5140845,76186,-5.72482599115255,-78.57142735500723
RCRT,2019-03-31,Q1,-382322,7714985,9585735,163302,-0.19822306848295881,-34.593023255813954
WASH,2019-03-31,Q1,17495000,469843000,5154729000,50194000,0.14894337044502098,-28.190519006128905
CSGS,2019-03-31,Q1,19251000,367510000,1147047000,244793000,0.20952899240836984,-5.243787496092524
SHEN,2019-03-31,Q1,13910000,452614000,1799712000,158843000,0.1229303556673015,2.897257116127906
FCAP,2019-03-31,Q1,2150000,89113000,813861000,7658000,0.09650668252667961,6.605572764256448
CREG,2016-12-31,FY,-48642568,153572334,210683160,4482850,-0.3167404358131328,84.21052862732698
TLSS,2018-12-31,FY,-14478157,-7737294,7192820,18118659,1.871217120610901,233.33333333333334
ITW,2019-03-31,Q1,597000000,3200000000,15326000000,3552000000,0.74625,-3.397595665738494
HMST,2019-03-31,Q1,-1715000,747031000,7171405000,68683000,-0.009183019178588304,-19.191537799334668
MWA,2019-03-31,Q2,-10100000.0,546900000.0,1280200000.0,426800000.0,-0.07387090875845675,-25.847048364120795
JNJ,2019-03-31,Q1,3749000000,58955000000,150027000000,20021000000,0.2543634975829022,-11.3829274368692
CDXI,2019-03-31,Q1,-1135420,-4445436,2289072,164972,1.0216500698694122,-82.4561407422486
QBAK,2019-03-31,Q1,141000,7140000,10067000,2856000,0.07899159663865546,-56.8306013776686
CNSL,2019-03-31,Q1,-7186000,376164000,3524045000,338649000,-0.0764134792271456,-55.17241513597041
FTEK,2019-03-31,Q1,-1289000,32983000,47245000,10155000,-0.15632295424915865,-75.56818127940016
OSUR,2019-03-31,Q1,-3258000,280507000,318925000,30122000,-0.04645873365014064,-26.55826252423384
ORN,2019-03-31,Q1,-7924000,134076000,340791000,143105000,-0.2364032339866941,-18.51851673461596
ESTA,2019-03-31,Q1,-10779000,61030000,108956000,20778000,-0.7064722267737178,-45.43297868264586
UMH,2019-03-31,Q1,11037393,434694511,899708495,34287431,0.10156459509561187,-26.028368631231196
CASI,2019-03-31,Q1,-8159262,104196246,131060301,0,-0.3132267164404368,-30.666669209798176
SM,2019-03-31,Q1,-177568000,2743225000,6286618000,340930000,-0.2589186085720275,-93.28442379609108
TKLS,2019-03-31,Q1,-1134829,-1776175,1205495,638275,2.5556693456444326,-88.02395160959313
KTEL,2018-12-31,FY,-1161200,2730315,4408409,9415139,-0.425298912396555,-56.5714292282961
GDDY,2019-03-31,Q1,13200000.0,910400000.0,6350600000.0,710000000.0,0.05799648506151142,-25.019850759436657
RDAR,2016-06-30,Q2,-769882,-4346062,1131,0,0.7085789388186363,100.0
ONVO,2019-03-31,FY,-26635000,36298000,40623000,3091000,-0.7337869855088435,-70.10309121246124
CME,2019-03-31,Q1,495900000,26157600000,71614500000,1179600000,0.07583264519680705,2.876009125406172
AMEH,2019-03-31,Q1,-2450129,180968222,520858996,95757171,-0.05415600535656476,-31.14150449772066
ELAN,2019-03-31,Q1,31500000,5196200000,8747400000,731100000,0.02424848928062815,-32.17282891894058
KPTI,2019-03-31,Q1,-66161000,121284000,287214000,155000,-2.1820190626958214,254.0687012810191
CAMP,2019-05-31,Q1,-8693000,199112000,651694000,89070000,-0.1746353810920487,-24.212593437884685
YUMC,2019-03-31,Q1,229000000,2986000000,6762000000,2304000000,0.30676490288010716,-6.666660531919397
CPSS,2019-03-31,Q1,1739000,198128000,2531245000,88230000,0.03510861665186142,-55.67866841172341
FLS,2019-03-31,Q1,59496000,1686799000,4846497000,890051000,0.1410861637930779,-53.314677224549044
SRCE,2019-03-31,Q1,22196000,778422000,6379086000,69021000,0.11405638586781977,-32.59777130669257
INND,2018-12-31,FY,-4585117,-1758498,2893014,324876,2.6074052970205255,-95.23809494771687
BYOC,2019-03-31,Q1,-3754002,-11924095,5815258,463914,1.2592995946442895,-97.8048781471206
CLB,2019-03-31,Q1,40557000,183165000,791760000,169194000,0.8856932274179019,-85.85521549857312
AXNX,2019-03-31,Q1,-13117000,131334000,159427000,1077000,-0.3995005101496947,-3.086152231929016
CFOO,2019-03-31,Q2,-29239,-47198,0,0,2.4779863553540404,0.0
BKE,2019-02-02,FY,95608000,393877000,527302000,885496000,0.24273567636597213,39.48571341378348
KIM,2019-03-31,Q1,116678000,5319877000,11070200000,295010000,0.0877298478893403,-42.79428248651112
CATC,2019-03-31,Q1,6198000,172268000,2138548000,19118000,0.14391529477326026,-38.38570664221751
APTV,2019-03-31,Q1,245000000,3418000000,13019000000,3575000000,0.28671737858396723,-37.90264271947166
BDL,2019-03-30,Q2,2463000,36436000,68674000,57630000,0.2703919200790427,-53.22580530656251
RGLS,2019-03-31,Q1,-3260000,-6069000,19877000,6778000,2.148624155544571,-51.02040717026832
HAS,2019-03-31,Q1,26727000,1654531000,4934773000,732510000,0.06461528977093811,-23.38935672753115
NTIC,2019-02-28,Q2,3193247,55473829,65095033,27409456,0.23025250339218517,-27.84565833179856
SLNM,2018-06-30,Q1,-994000,-3870000,851000,604000,1.027390180878553,-41.945294398126165
OCLN,2018-12-31,FY,-11346569,-16624530,1359605,4637698,0.6825196862708299,-93.99999976158142
LGIH,2019-03-31,Q1,18334000,676926000,1436203000,287594000,0.10833680490925153,-22.45129603723541
ALK,2019-03-31,Q1,4000000,3746000000,12640000000,1876000000,0.004271222637479978,-47.889042222150344
EDUC,2019-02-28,FY,6678400,25930500,69266300,118811300,0.25754998939472823,-31.552793809575768
NHEL,2019-03-31,Q2,-68245,2142657,4219172,807041,-0.12740256606633726,-90.16393487674834
RARE,2019-03-31,Q1,-96756000,886729000,1007759000,18172000,-0.436462549437314,-39.48571341378348
FUV,2019-03-31,Q1,-3068393,9109988,15326924,2645,-1.347265440964357,-74.59051815919159
NRC,2019-03-31,Q1,8196000,22739000,104571000,31480000,1.4417520559391355,9.38553010248154
APYP,2019-03-31,Q3,-2698325,-3651474,87135,289,2.9558748056264403,-80.00000074505806
JSDA,2019-03-31,Q1,-796000,-1276000,4527000,2824000,2.4952978056426334,-67.60563223614051
DLTH,2019-05-05,Q1,-7645000,151143000,418930000,114244000,-0.202324950543525,-76.14457863165204
BYOC,2018-12-31,FY,-4296239,-13895881,651890,0,0.30917356013627345,-98.67510671204872
XHR,2019-03-31,Q1,17276000,1803303000,3181237000,293687000,0.0383207924569526,-52.13793173603628
CBT,2019-03-31,Q2,106000000,1104000000,3272000000,1665000000,0.38405797101449274,-41.63170157366483
QNBC,2019-03-31,Q1,3379000,110360000,1203126000,11289000,0.12247191011235956,-12.61091368618857
FZMD,2019-03-31,Q1,-510998,1200093,20200428,4770659,-1.703194669079813,10.000002384185791
SMG,2019-03-30,Q2,316800000,617200000,3956500000,1488000000,2.053143227478937,28.6772068104985
TKR,2019-03-31,Q1,95300000.0,1638500000.0,4680700000.0,979700000.0,0.2326518156850778,-29.4402827146219
IP,2019-03-31,Q1,426000000,7446000000,34178000000,5643000000,0.22884770346494762,-35.73976660764945
TROX,2019-03-31,Q1,-30000000,576000000,4726000000,390000000,-0.20833333333333334,-60.69321711822839
REVG,2019-04-30,Q2,-9000000,515300000,1413300000,1133700000,-0.06986221618474675,-62.884159228595436
AMIH,2018-06-30,Q2,-5074926,19830,121658,0,-1023.6865355521936,-60.0
UHAL,2019-03-31,FY,370857000,3692389000,11891713000,3768707000,0.1004382257665701,-23.537680774884382
RCL,2019-03-31,Q1,256806000,11269070000,28720049000,2439767000,0.09115428336144864,-70.15829096284001
MAGE,2019-03-31,Q1,-336891,-2725359,1568901,32500,0.49445375820213044,-82.50000029802322
FOR,2019-03-31,Q2,16700000,686900000,984900000,103800000,0.09724850778861552,-32.222858735470574
POOL,2019-03-31,Q1,32637000,224877000,1678350000,597456000,0.5805306901105938,11.410351955880706
ESE,2019-03-31,Q2,36114000,794396000,1293963000,376546000,0.18184381593059382,8.061919884116108
RGLD,2019-03-31,Q3,63615000,2125440000,2699385000,307362000,0.11972109304426377,-0.43975541986036426
UFI,2019-03-31,Q3,1454000,391455000,608791000,529311000,0.014857391015570117,-42.57375356318146
TMIN,2016-10-31,Q1,-151686,173003,287425,0,-3.5071299341629913,0.0
XEL,2019-03-31,Q1,315000000,12329000000,47850000000,3141000000,0.10219806959201881,5.758504193833027
PRK,2019-03-31,Q1,25455000,845044000,7852246000,81856000,0.12049076734465898,-24.099692793803797
ARAV,2019-03-31,Q1,-4704000,54961000,72063000,1699000,-0.34235184949327707,-19.172411951525458
HDSN,2019-03-31,Q1,-4039000,65551000,236859000,34664000,-0.2464645848270812,-66.8367365557469
RMNI,2019-03-31,Q1,11800000,-256652000,124183000,66260000,-0.18390661284540935,-18.23647072449055
R,2019-03-31,Q1,45316000,2566804000,13948985000,2180327000,0.07061855911086316,-58.499139885297325
HTH,2019-03-31,Q1,39777000,1991527000,13549370000,150040000,0.0798924644255388,-21.524420052859053
EVOL,2018-12-31,FY,-14787000,18420000,32752000,30636000,-0.8027687296416938,-26.050424124593135
GTE,2019-03-31,Q1,1979000,1025659000,1824748000,152565000,0.0077179647426678846,-88.93617061858482
PNW,2019-03-31,Q1,22791000,5251062000,17854107000,740530000,0.017361059534242787,-18.180860560025558
LTDH,2019-03-31,Q1,-117888,-757757,94246,709,0.6222997610051771,14.285714285714285
ENSG,2019-03-31,Q1,27607000,632705000,2218359000,549214000,0.17453315526193092,-28.78931837052679
BDX,2019-03-31,Q2,619000000,21309000000,52598000000,8355000000,0.11619503496175325,-13.847007916189764
EEFT,2019-03-31,Q1,34579000,1287734000,3814053000,577509000,0.10741038133651826,-37.24042557021502
LBRT,2019-03-31,Q1,33909000,449967000,1268856000,528831000,0.3014354385988306,-82.89047276286429
ARC,2019-03-31,Q1,447000,140885000,374905000,97122000,0.012691202044220463,-70.30567604890642
RCAR,2018-12-31,FY,-2120841,15326689,15719349,0,-0.13837567918289462,132.41377756796945
ITRM,2019-03-31,Q1,-20580000,51630000,89134000,37000,-1.5944218477629286,-65.34161617050013
OCN,2019-03-31,Q1,-44494000,511594000,9537210000,303888000,-0.3478852371216238,-69.02173886752834
GRST,2019-03-31,Q1,-3088680,-9881992,28279446,82015,1.2502256630039774,-99.88864142843944
VIRT,2019-03-31,Q1,-13619000,1039593000,9076973000,29131000,-0.05240127626869361,-8.35360696954167
QSEP,2018-12-31,FY,-3059000,-1482000,1213000,0,2.0641025641025643,66.66666666666666
TSOI,2019-03-31,Q1,-375146,-1700594,225287,2464,0.8823881537862652,-73.33333091879322
ASMB,2019-03-31,Q1,-27052000,190401000,259247000,3885000,-0.5683163428763505,-25.3229990631156
TPR,2019-03-30,Q3,494500000,3531200000,6969900000,4513400000,0.5601495242410512,-58.340820300450545
BSRR,2019-03-31,Q1,8895000,284068000,2539087000,27483000,0.12525170029711197,-30.364371531733724
OSW,2019-03-31,Q1,-22579000,661029000,953392000,19014000,-0.136629406576716,-68.66223315004413
SRDX,2019-03-31,Q2,2572000,115313000,150980000,44917000,0.0892180413309861,-23.829012394990656
GBCS,2018-12-31,FY,-2007006,1182776,38295887,3623391,-1.6968606058966365,-19.99999682108561
SIRI,2019-03-31,Q1,162000000,154000000,11225000000,1744000000,4.207792207792208,-14.853197567883411
FMAO,2019-03-31,Q1,3224000,216934000,1465661000,15862000,0.05944665197709902,-20.40410645393317
FMCB,2019-03-31,Q1,13549000,330318000,3395915000,37173000,0.16407219709492066,-8.157894736842106
AGEN,2019-03-31,Q1,17435000,-116134000,245933000,79891000,-0.6005132002686552,-19.52051771340473
STKS,2019-03-31,Q1,769000,13389000,95591000,22776000,0.22974083202629023,-43.66666475931804
NVT,2019-03-31,Q1,56400000,2635100000,4474700000,538000000,0.08561344920496376,-40.87272644042969
RSCF,2017-12-31,FY,-402189,517743,592671,1065777,-0.7768120476761636,-20.000002980232196
PEN,2019-03-31,Q1,10454000,436732000,568789000,128439000,0.09574750647994651,8.173772773978278
ISBA,2019-03-31,Q1,3496000,202413000,1806974000,16481000,0.06908647171871372,-25.894735235916936
MPAD,2019-02-23,Q1,-194000,24346000,26987000,3805000,-0.03187381910786166,71.30620705147186
INN,2019-03-31,Q1,12900000,1175709000,2229642000,138952000,0.043888411162966344,-63.4167410241886
FNCB,2019-03-31,Q1,2635000,123782000,1214451000,11609000,0.08514969866377987,-16.195375255817307
AREC,2018-12-31,FY,-12757312,-9199822,41363712,31524825,1.3866911772858215,-93.75
STCC,2018-12-31,FY,-66726,800627,5587375,7110522,-0.08334218056598142,-12.75000190921132
PKOH,2019-03-31,Q1,11700000,315500000,1309800000,420100000,0.14833597464342313,-42.8872187334792
FLEX,2019-03-31,FY,93399000,2972360000,13499367000,26210511000,0.03142250602215075,-22.147001238485352
BOH,2019-03-31,Q1,58799000,1269690000,17446413000,145642000,0.1852389165859383,-33.84385172051355
AGYS,2019-03-31,FY,-13164000,100622000,163591000,140842000,-0.13082626065870287,-24.06698480755719
PINC,2019-03-31,Q3,260586000,-601714000,2684173000,1246278000,-1.7322914208411304,-11.446829855626667
OC,2019-03-31,Q1,44000000,4262000000,10265000000,1667000000,0.041295166588456125,-20.209060105210273
NPO,2019-03-31,Q1,13100000,876100000,1747100000,360300000,0.059810523912795344,-41.845268598402896
IQST,2018-12-31,FY,-2104161,-1597647,2391054,13775361,1.3170374932635307,-98.28571432403156
CDZI,2019-03-31,Q1,-7260000,-81418000,73929000,109000,0.3566778844972856,19.388832423239265
NAOV,2018-12-31,FY,-4154000,463000,1580000,318000,-8.971922246220302,-21.292458656202534
MIDD,2019-03-30,Q1,69013000,1726059000,4688117000,686802000,0.1599319606108482,-56.295738233551454
FALC,2019-03-31,Q1,-124907,-12026326,17435698,1745784,0.04154452490311671,-20.0
PHX,2019-03-31,Q2,10804606,134832789,205799333,21432038,0.32053348685088756,-75.886076602621
LFAP,2019-03-31,Q1,-1716168,-535560,1470,2064,12.817745910822318,-87.74193597230652
MTG,2019-03-31,Q1,151941000,3816183000,5870097000,291650000,0.15925965814532478,-40.787520300119745
BGSF,2019-03-31,Q1,2496024,65248667,102656743,68776067,0.15301609150114898,-60.14760045339999
ACU,2019-03-31,Q1,807000,52868000,110615000,31370000,0.06105772868275706,14.939029389800778
FSTJ,2019-03-31,Q3,-13608,-158347,3686,0,0.3437513814597056,-53.33333498901784
NINE,2019-03-31,Q1,17310000,615467000,1128621000,229705000,0.11249993907065692,-97.09263854347667
GSPH,2018-12-31,FY,-1207382,-3435325,205986,866212,0.35146077882005344,-57.89473348831196
